lib_etendu,bilan,montant_signe,signe,num_oper,diff_ope_val
4792,21110,-2200.0,1,7454,1.0
2065,21110,-0.56,1,3423,4.0
2065,21110,-0.02,1,6566,5.0
3060,21110,2500.0,0,3279,-1.0
458,21110,-1500.0,1,2844,1.0
5067,21110,-1296.34,1,7733,1.0
1688,21110,-10000.0,1,2410,1.0
899,21110,-1000.0,1,244,4.0
2729,21110,1600.0,0,2992,-1.0
1206,21110,2050.0,0,2950,-1.0
1386,21110,3500.0,0,2701,0.0
2991,21110,-180.0,1,1373,0.0
2991,21110,-180.0,1,4336,0.0
2991,21110,-180.0,1,6128,0.0
957,21110,-355.5,1,5550,4.0
5067,21110,-2041.87,1,275,1.0
3120,21110,-500.0,1,3471,4.0
5067,21110,-2288.5,1,2144,1.0
1856,21110,-848.19,1,4567,1.0
939,21110,-1000.0,1,4664,4.0
4799,21110,-10000.0,1,2162,0.0
210,21110,7000.0,0,7338,-1.0
3327,21110,-5000.0,1,5637,4.0
4747,21110,-3994.0,1,7488,0.0
5067,21110,-1136.06,1,6094,1.0
3447,21110,185.62,0,3709,-1.0
2345,21110,7000.0,0,3637,7.0
4565,21110,2000.0,0,1782,0.0
5067,21110,-2676.39,1,1694,1.0
1014,21110,33100.0,0,7737,-1.0
3486,21110,8000.0,0,5796,-1.0
2519,21110,-50000.0,1,4261,1.0
4462,21110,30000.0,0,5922,0.0
1789,21110,2150.0,0,1153,0.0
3425,21110,-3000.0,1,215,1.0
4976,21110,8494.1,0,7751,-1.0
5067,21110,-2013.26,1,3754,1.0
3728,21110,5000.0,0,5615,-1.0
853,21110,-3000.0,1,2111,1.0
3705,21110,-5000.0,1,702,1.0
340,21110,-2600.0,1,2885,4.0
3425,21110,-1000.0,1,2041,0.0
1072,21110,-2000.0,1,4661,4.0
1610,21110,-5000.0,1,5472,4.0
5067,21110,-5429.7,1,3573,1.0
2500,21110,-6119.0,1,6384,1.0
4539,21110,-249.0,1,2106,0.0
2713,21110,-200.0,1,3371,4.0
3237,21110,-2000.0,1,6245,4.0
1362,21110,-299.0,1,7404,4.0
1362,21110,-636.98,1,3110,4.0
5266,21110,1820.0,0,1570,0.0
5224,21110,-200.0,1,4503,1.0
4241,21110,1436.0,0,7751,-1.0
1220,21110,13520.0,0,1985,-1.0
976,21110,200.0,0,4190,-1.0
909,21110,-10140.0,1,932,1.0
440,21110,-4674.6,1,5915,1.0
3466,21110,-23400.0,1,7320,1.0
5018,21110,-22000.0,1,3432,1.0
2952,21110,-5000.0,1,4258,4.0
3447,21110,381.99,0,7546,-1.0
4562,21110,-10000.0,1,3174,0.0
26,21110,-2000.0,1,7056,4.0
884,21110,-4684.0,1,30,1.0
202,21110,9820.24,0,3197,-1.0
5231,21110,-2000.0,1,257,4.0
835,21110,-2000.0,1,4778,4.0
1741,21110,2000.0,0,5740,-1.0
5067,21110,-963.04,1,1609,1.0
5067,21110,-1774.49,1,2297,1.0
66,21110,-500.0,1,4414,4.0
4879,21110,2000.0,0,3557,-1.0
4879,21110,2601.0,0,6096,-1.0
3447,21110,399.87,0,4272,-1.0
5067,21110,-1116.38,1,3560,1.0
5067,21110,-982.54,1,5993,1.0
832,21110,500.0,0,4133,0.0
5067,21110,-1228.17,1,3403,1.0
1352,21110,4500.0,0,6316,-1.0
1886,21110,-5000.0,1,5254,4.0
3928,21110,-971.94,1,991,1.0
5067,21110,-1371.74,1,3540,1.0
2482,21110,1000.0,0,4809,-1.0
2482,21110,2000.0,0,5559,-1.0
74,21110,500.0,0,925,-1.0
5067,21110,-1118.48,1,5360,1.0
4623,21110,-2000.0,1,5494,4.0
5067,21110,-1481.75,1,1177,1.0
1769,21110,3300.0,0,891,0.0
5067,21110,-1920.27,1,2878,1.0
4024,21110,-1000.0,1,5268,4.0
4811,21110,-5000.0,1,5470,0.0
4664,21110,5000.0,0,5470,0.0
2227,21110,-1500.0,1,6600,4.0
1425,21110,-2000.0,1,1039,4.0
4500,21110,-500.0,1,1908,4.0
3447,21110,159.52,0,4172,-1.0
47,21110,9991.0,0,2704,-1.0
5067,21110,-600.58,1,1739,1.0
5067,21110,-764.37,1,7089,1.0
18,21110,-2000.0,1,6163,4.0
493,21110,-500.0,1,5283,4.0
2009,21110,-55.0,1,7002,0.0
5067,21110,-15019.46,1,6505,1.0
1219,21110,-1000.0,1,2279,4.0
4747,21110,-20.0,1,6346,0.0
3945,21110,10000.0,0,1570,0.0
2009,21110,-55.0,1,5513,0.0
3717,21110,2000.0,0,7751,-1.0
4560,21110,-500.0,1,1259,4.0
1663,21110,-1000.0,1,5671,0.0
2356,21110,-5.5,1,7751,0.0
2154,21110,-1000.0,1,6864,4.0
4920,21110,-80000.0,1,4681,1.0
1313,21110,20000.0,0,603,0.0
1980,21110,-40000.0,1,3179,0.0
1980,21110,40000.0,0,3179,0.0
3755,21110,-38.5,1,7751,0.0
4565,21110,20000.0,0,7218,0.0
4356,21110,-27.5,1,7751,0.0
3402,21110,-1000.0,1,49,4.0
3447,21110,286.49,0,2411,-1.0
3150,21110,-3500.0,1,4038,4.0
2490,21110,-200.0,1,5558,4.0
2855,21110,-500.0,1,2045,4.0
2397,21110,-2000.0,1,3230,4.0
5162,21110,4000.0,0,1570,0.0
637,21110,175000.0,0,412,0.0
3107,21110,70000.0,0,5532,0.0
2169,21110,-305000.0,1,250,1.0
3145,21110,-650.0,1,5804,1.0
3254,21110,-10.0,1,4774,4.0
5067,21110,-982.76,1,2777,1.0
4747,21110,-3489.0,1,6614,0.0
1551,21110,-99.0,1,5021,0.0
957,21110,-705.5,1,2907,4.0
3447,21110,483.92,0,294,-1.0
3655,21110,-1500.0,1,7638,1.0
4539,21110,-9.63,1,6944,0.0
3469,21110,-500.0,1,6169,4.0
4888,21110,-500.0,1,611,4.0
3602,21110,-2000.0,1,5526,4.0
401,21110,-500.0,1,392,4.0
401,21110,-100.0,1,2429,4.0
2865,21110,-2000.0,1,6634,4.0
1936,21110,-2000.0,1,4094,4.0
5067,21110,-8980.28,1,3996,1.0
2353,21110,-1300.0,1,5228,1.0
1742,21110,-3000.0,1,2292,1.0
3447,21110,566.28,0,851,-1.0
1480,21110,-5000.0,1,2923,4.0
2304,21110,4000.0,0,1695,-1.0
312,21110,500.0,0,5746,0.0
5160,21110,5000.0,0,3424,0.0
5067,21110,-3391.5,1,3015,1.0
2421,21110,3700.0,0,7751,-1.0
3011,21110,-700.0,1,2460,1.0
5067,21110,-1460.63,1,7017,1.0
1905,21110,-2000.0,1,1235,1.0
5172,21110,700.0,0,1099,-1.0
1927,21110,-2.05,1,1711,4.0
5067,21110,-2319.6,1,3539,1.0
1527,21110,-300.0,1,3062,4.0
1623,21110,-400.0,1,3044,1.0
2560,21110,-2000.0,1,4826,1.0
1931,21110,10000.0,0,7648,0.0
1362,21110,-202.8,1,2823,4.0
1078,21110,-130.0,1,5561,0.0
3641,21110,-118.93,1,5970,1.0
1078,21110,-69.0,1,4028,0.0
957,21110,-705.5,1,5316,4.0
4747,21110,-1500.0,1,5021,0.0
1551,21110,-99.0,1,5419,0.0
700,21110,1454.39,0,3726,-1.0
5067,21110,-1868.66,1,656,1.0
4955,21110,2500.0,0,3445,0.0
2679,21110,-2000.0,1,7567,4.0
521,21110,10000.0,0,6908,0.0
3785,21110,-679.99,1,7751,1.0
830,21110,-100.0,1,77,4.0
2596,21110,2300.0,0,7679,-1.0
2067,21110,-1100.0,1,1466,4.0
1710,21110,100.0,0,1073,-1.0
5219,21110,-1000.0,1,44,1.0
4703,21110,-1200.0,1,3934,4.0
4007,21110,6046.61,0,7751,-1.0
1362,21110,-199.01,1,7508,4.0
5067,21110,-1301.96,1,2716,1.0
2948,21110,-500.0,1,6440,4.0
3254,21110,-10.0,1,2551,4.0
924,21110,-1000.0,1,2179,0.0
4315,21110,-700.0,1,1626,0.0
3887,21110,1200.0,0,6542,-1.0
1018,21110,1500.0,0,7751,-1.0
1077,21110,6300.0,0,153,-1.0
2596,21110,6500.0,0,6886,-1.0
2596,21110,5000.0,0,1717,-1.0
5067,21110,-3317.03,1,4186,1.0
1378,21110,-3000.0,1,6237,1.0
1955,21110,-2000.0,1,3378,0.0
4135,21110,-2000.0,1,745,4.0
3254,21110,-30.0,1,1777,4.0
3795,21110,-1000.0,1,5925,4.0
96,21110,-20.0,1,5925,4.0
1489,21110,600.0,0,2768,-1.0
2578,21110,3000.0,0,3632,-1.0
2902,21110,5000.0,0,6318,-1.0
562,21110,-500.0,1,2707,4.0
1253,21110,-38.02,1,5989,4.0
1253,21110,-356.63,1,7487,4.0
4492,21110,-1500.0,1,3706,4.0
3641,21110,-129.77,1,2659,1.0
5069,21110,-5000.0,1,912,4.0
5019,21110,2000.0,0,2038,-1.0
2342,21110,-2000.0,1,2591,4.0
957,21110,-705.5,1,1582,4.0
5067,21110,-1423.75,1,3493,1.0
1174,21110,-100.0,1,3760,4.0
234,21110,1000.0,0,6887,0.0
117,21110,-5000.0,1,5585,0.0
2695,21110,1000.0,0,1669,0.0
5067,21110,-2782.19,1,7014,1.0
4241,21110,1900.0,0,7751,-1.0
5067,21110,-1578.21,1,5025,1.0
3514,21110,1000.0,0,737,0.0
2189,21110,4000.0,0,5533,-1.0
416,21110,-1000.0,1,175,4.0
4927,21110,960.0,0,2558,-1.0
4840,21110,10000.0,0,3344,0.0
3020,21110,-5378.0,1,1090,0.0
3478,21110,-1505.5,1,4407,4.0
3478,21110,-705.5,1,4753,4.0
3478,21110,-705.5,1,5299,4.0
3382,21110,25000.0,0,263,0.0
442,21110,-2000.0,1,1709,4.0
5067,21110,-2897.12,1,5372,1.0
5067,21110,-2977.48,1,923,1.0
1459,21110,-6387.44,1,7751,2.0
652,21110,-2000.0,1,5447,4.0
5067,21110,-2028.98,1,2494,1.0
133,21110,1000.0,0,3867,0.0
4125,21110,-2400.0,1,4713,4.0
1918,21110,2909.0,0,7365,-1.0
577,21110,-2000.0,1,1226,4.0
475,21110,-20000.0,1,4985,1.0
2680,21110,-5000.0,1,1263,0.0
2116,21110,1500.0,0,2771,-1.0
3581,21110,-1500.0,1,5388,1.0
1362,21110,-252.79,1,1032,4.0
3088,21110,3000.0,0,6081,-1.0
476,21110,1000.0,0,3231,0.0
3772,21110,2500.0,0,5946,-1.0
4747,21110,-54364.0,1,5419,0.0
1551,21110,-99.0,1,3392,0.0
3557,21110,2300.0,0,703,-1.0
1639,21110,-2000.0,1,3301,4.0
3658,21110,-4500.0,1,2365,4.0
1744,21110,100.0,0,2370,-1.0
5113,21110,500.0,0,7751,-1.0
957,21110,-705.5,1,4683,4.0
3209,21110,-1000.0,1,7378,4.0
1476,21110,-100.0,1,6445,4.0
191,21110,-500.0,1,1759,4.0
3895,21110,-1700.0,1,98,4.0
587,21110,-100.0,1,2555,4.0
171,21110,18000.0,0,112,-1.0
5067,21110,-1815.93,1,3979,1.0
5067,21110,-2046.14,1,7033,1.0
2762,21110,10102.0,0,3256,-1.0
5224,21110,-300.0,1,4818,1.0
2990,21110,-1000.0,1,5749,4.0
1191,21110,-800.0,1,5591,4.0
4464,21110,31105.67,0,2775,0.0
4235,21110,4000.0,0,3992,-1.0
3698,21110,150.0,0,3027,-1.0
4646,21110,-4000.0,1,2029,1.0
4603,21110,-300.0,1,4793,4.0
1362,21110,-99.0,1,4386,4.0
1362,21110,-191.58,1,4225,4.0
2410,21110,-3000.0,1,2315,4.0
3899,21110,15000.0,0,2220,-1.0
2282,21110,-15000.0,1,2722,1.0
4371,21110,-2000.0,1,6177,4.0
2151,21110,2300.0,0,4458,0.0
4324,21110,5000.0,0,4582,-1.0
2902,21110,2500.0,0,4378,-1.0
4258,21110,-1000.0,1,3286,0.0
1853,21110,-2000.0,1,1522,0.0
2222,21110,-22.0,1,1522,0.0
488,21110,1000.0,0,4726,0.0
233,21110,-2000.0,1,6709,4.0
4391,21110,-33.73,1,1211,4.0
4391,21110,-34.07,1,857,4.0
2662,21110,-500.0,1,3662,4.0
4539,21110,-199.0,1,7681,0.0
965,21110,-1000.0,1,7689,1.0
2190,21110,1500.0,0,7751,-1.0
4088,21110,-2000.0,1,2772,4.0
2707,21110,20000.0,0,3389,0.0
2593,21110,-20000.0,1,772,1.0
333,21110,-159.0,1,4737,4.0
2463,21110,500.0,0,5614,-1.0
4617,21110,-2000.0,1,6266,4.0
2592,21110,-200.0,1,5907,4.0
2927,21110,-500.0,1,3650,4.0
3566,21110,2000.0,0,3149,-1.0
460,21110,-600.0,1,130,4.0
3077,21110,30000.0,0,5456,0.0
2834,21110,-2000.0,1,6736,4.0
5067,21110,-1523.71,1,3748,1.0
4296,21110,-6000.0,1,4502,0.0
2222,21110,-22.0,1,4502,0.0
2065,21110,-3.15,1,5992,4.0
503,21110,-2800.0,1,7343,4.0
4286,21110,1500.0,0,1530,0.0
4286,21110,1000.0,0,3046,0.0
1078,21110,-58.5,1,3226,0.0
4727,21110,-1400.0,1,1769,4.0
5020,21110,-600.0,1,4952,0.0
2222,21110,-22.0,1,4952,0.0
1834,21110,-2500.0,1,471,0.0
2957,21110,-2000.0,1,6552,4.0
1003,21110,-900.0,1,4647,4.0
708,21110,-2000.0,1,4327,4.0
2356,21110,-22.0,1,7751,0.0
3436,21110,-200.0,1,5506,4.0
2716,21110,-159.0,1,7509,6.0
418,21110,10000.0,0,1570,0.0
3333,21110,-100.0,1,6450,4.0
5067,21110,-8754.21,1,6091,1.0
3325,21110,-3500.0,1,6771,0.0
3625,21110,5000.0,0,7751,-1.0
4241,21110,3000.0,0,7751,-1.0
4136,21110,-20000.0,1,939,1.0
2982,21110,-20000.0,1,621,1.0
1227,21110,-14000.0,1,2884,1.0
3672,21110,-14500.0,1,2181,1.0
4539,21110,-49.0,1,1264,0.0
5067,21110,-610.23,1,3305,1.0
2808,21110,1561.35,0,7751,-1.0
4709,21110,-11.0,1,7751,0.0
4725,21110,-2000.0,1,5521,4.0
1776,21110,-5000.0,1,7709,1.0
2073,21110,-10000.0,1,7654,1.0
5083,21110,2600.0,0,6733,0.0
5067,21110,-2483.41,1,2064,1.0
106,21110,10000.0,0,2321,-1.0
4624,21110,1000.0,0,2845,0.0
3326,21110,-300.0,1,6415,4.0
4644,21110,-1000.0,1,7718,4.0
2590,21110,5121.0,0,6218,-1.0
1252,21110,-1000.0,1,4220,1.0
4321,21110,-500.0,1,5582,4.0
957,21110,-1505.5,1,3431,4.0
957,21110,-1813.5,1,4442,4.0
2034,21110,-2000.0,1,1430,4.0
3659,21110,700.0,0,3278,0.0
3062,21110,-6000.0,1,1750,0.0
2222,21110,-22.0,1,1750,0.0
5067,21110,-1242.31,1,1149,1.0
4855,21110,1300.0,0,342,-1.0
633,21110,1500.0,0,5233,-1.0
4241,21110,50000.0,0,7751,-1.0
3186,21110,-500.0,1,5231,1.0
2009,21110,-55.0,1,2223,0.0
5123,21110,7500.0,0,5523,-1.0
419,21110,-100.0,1,5518,4.0
16,21110,20000.0,0,720,0.0
5263,21110,-500.0,1,5130,4.0
4942,21110,-100.0,1,6423,4.0
4701,21110,-100.0,1,3711,4.0
2077,21110,1350.0,0,7751,-1.0
3254,21110,-30.0,1,5853,4.0
2636,21110,-7000.0,1,1816,1.0
860,21110,-4000.0,1,3453,4.0
3151,21110,-1600.0,1,330,1.0
5158,21110,-500.0,1,2827,4.0
4919,21110,-600.0,1,2537,4.0
5067,21110,-3109.13,1,2415,1.0
3447,21110,570.12,0,1704,-1.0
2251,21110,-1200.0,1,5570,4.0
870,21110,2000.0,0,1842,-1.0
246,21110,-500.0,1,3458,4.0
2555,21110,-2000.0,1,189,4.0
129,21110,1000.0,0,1993,-1.0
3557,21110,2300.0,0,2511,-1.0
2089,21110,-100.0,1,5079,4.0
843,21110,-100.0,1,6840,4.0
271,21110,-200.0,1,625,4.0
5067,21110,-1767.59,1,6538,1.0
4241,21110,1150.0,0,7751,-1.0
4241,21110,1150.0,0,7751,-1.0
1818,21110,-2000.0,1,2782,0.0
2222,21110,-22.0,1,2782,0.0
2368,21110,-1500.0,1,266,4.0
1353,21110,-3000.0,1,2990,4.0
5160,21110,2000.0,0,2127,0.0
529,21110,-5000.0,1,751,4.0
691,21110,-110.0,1,7751,0.0
1016,21110,-5000.0,1,4364,4.0
2484,21110,-2000.0,1,5950,0.0
2222,21110,-22.0,1,5950,0.0
3674,21110,-3500.0,1,1369,4.0
3435,21110,3165.24,0,1799,-1.0
4546,21110,-200.0,1,1835,4.0
1362,21110,-99.0,1,1808,4.0
4070,21110,-10.0,1,7219,4.0
3582,21110,-3000.0,1,5846,4.0
4239,21110,-2000.0,1,6688,1.0
5067,21110,-3942.26,1,4158,1.0
3723,21110,-950.0,1,3837,1.0
3490,21110,-6000.0,1,4764,1.0
1391,21110,-2000.0,1,4872,4.0
3882,21110,1400.0,0,3630,0.0
3619,21110,-500.0,1,4685,4.0
327,21110,-5000.0,1,3476,4.0
5067,21110,-3253.08,1,3038,1.0
398,21110,-37175.0,1,3354,1.0
3167,21110,-700.0,1,6543,4.0
4722,21110,-1000.0,1,3512,4.0
134,21110,-1000.0,1,5781,4.0
5081,21110,-5390.0,1,7555,1.0
4241,21110,400.0,0,7751,-1.0
727,21110,-3000.0,1,2574,4.0
1074,21110,-900.0,1,6770,4.0
4241,21110,2500.0,0,7751,-1.0
1489,21110,600.0,0,4584,-1.0
1898,21110,-4500.0,1,3139,4.0
2427,21110,-500.0,1,3037,4.0
1529,21110,-300.0,1,5609,4.0
4027,21110,-100.0,1,5953,4.0
2818,21110,-1000.0,1,2902,4.0
1984,21110,2000.0,0,1081,-1.0
2356,21110,-16.5,1,7751,0.0
5178,21110,-2000.0,1,246,4.0
2715,21110,-22.0,1,7751,0.0
2556,21110,6600.0,0,6631,-1.0
435,21110,-6600.0,1,3328,1.0
3716,21110,-1700.0,1,5390,4.0
4454,21110,-200.0,1,3024,4.0
3255,21110,-1300.0,1,6658,4.0
4258,21110,-1000.0,1,4630,0.0
4624,21110,1000.0,0,4632,0.0
1621,21110,-200.0,1,4981,4.0
4555,21110,-5000.0,1,4175,4.0
2267,21110,-2000.0,1,201,4.0
3225,21110,16000.0,0,3108,-1.0
5072,21110,-5800.0,1,7284,0.0
4778,21110,-300.0,1,2209,4.0
1290,21110,-300.0,1,4547,4.0
654,21110,850.0,0,7751,-1.0
1251,21110,-500.0,1,771,4.0
4241,21110,100.0,0,7751,-1.0
407,21110,2631.0,0,2509,-1.0
2356,21110,-5.5,1,7751,0.0
769,21110,-10000.0,1,3021,1.0
2266,21110,-500.0,1,3969,1.0
2266,21110,-489.0,1,3372,1.0
3128,21110,-500.0,1,1170,1.0
3483,21110,-6000.0,1,4110,4.0
2530,21110,-1000.0,1,5215,4.0
2966,21110,-300.0,1,218,4.0
4829,21110,3000.0,0,3417,-1.0
2769,21110,-1000.0,1,5515,4.0
1495,21110,-1000.0,1,320,4.0
2902,21110,1600.0,0,3509,-1.0
1881,21110,-500.0,1,950,4.0
2651,21110,800.0,0,3254,-1.0
2902,21110,1000.0,0,3019,-1.0
4431,21110,100.0,0,1814,-1.0
2743,21110,867000.0,0,1796,0.0
3447,21150,1018.99,0,5251,-1.0
913,21150,-2000.0,1,1436,1.0
3174,21150,-2500.0,1,4905,1.0
336,21140,3200.0,0,4714,-1.0
765,21140,-202.8,1,5294,4.0
3558,21140,-22000.0,1,6432,1.0
4259,21140,-5000.0,1,3332,1.0
2783,21140,2045.36,0,1778,-1.0
2942,21140,15.0,0,1778,-1.0
2147,21140,3606.71,0,3981,-1.0
2942,21140,15.0,0,3981,-1.0
3799,21140,-7000.0,1,3426,0.0
3799,21140,7000.0,0,3426,0.0
3755,21140,-38.5,1,7751,0.0
5216,21140,4000.0,0,3749,0.0
4517,21140,-3500.0,1,2825,1.0
2920,21140,484.01,0,4337,-1.0
5220,21140,3122.7,0,6409,-1.0
2942,21140,15.0,0,6409,-1.0
1963,21140,-33.0,1,7751,1.0
3401,21140,-1000.0,1,1270,1.0
5065,21140,-500.0,1,3904,0.0
4544,21140,1500.0,0,7751,-1.0
2058,21140,21016.56,0,3208,-3.0
2942,21140,15.0,0,3208,-3.0
5067,21140,-3551.44,1,4828,1.0
1131,21140,484.01,0,4120,-1.0
1402,21140,275.83,0,3758,-1.0
4789,21140,3086.26,0,1981,-1.0
2942,21140,15.0,0,1981,-1.0
4379,21140,431.97,0,2506,-1.0
288,21140,-200.0,1,5535,4.0
755,21140,5196.37,0,6480,-1.0
1347,21140,-22.0,1,964,0.0
4314,21140,-2500.0,1,964,0.0
863,21140,-1500.0,1,2586,0.0
3735,21140,-33.0,1,7751,1.0
3392,21140,-1000.0,1,6775,0.0
3735,21140,-33.0,1,7751,1.0
2846,21140,-1150.0,1,1184,0.0
3735,21140,-33.0,1,7751,1.0
2846,21140,-1150.0,1,3991,0.0
515,21140,-1000.0,1,1745,0.0
1773,21150,-1000.0,1,5626,1.0
2760,21150,-1040.0,1,6100,0.0
3718,21150,50.0,0,4199,-1.0
3718,21150,50.0,0,1824,-1.0
2297,21150,-300.0,1,5478,1.0
2075,21150,-300.0,1,204,1.0
3478,21140,-705.5,1,307,4.0
3876,21140,1524.91,0,5979,-1.0
5067,21140,-5155.32,1,5123,1.0
889,21140,-500.0,1,3720,1.0
4071,21140,-1000.0,1,7347,0.0
3660,21140,-300.0,1,2036,4.0
5091,21140,-2000.0,1,4935,4.0
2533,21140,-2000.0,1,2333,4.0
5200,21140,-500.0,1,2685,4.0
4058,21140,4127.16,0,6311,-1.0
2942,21140,15.0,0,6311,-1.0
863,21140,-1000.0,1,1751,0.0
3077,21140,30000.0,0,7548,0.0
2021,21140,-350.0,1,595,0.0
3532,21140,484.01,0,1231,-1.0
5234,21140,2565.81,0,4873,-1.0
5058,21140,6206.77,0,2872,-1.0
5067,21140,-4698.03,1,2454,1.0
1669,21140,-20100.0,1,4742,0.0
1301,21140,-10000.0,1,2931,0.0
1301,21140,-10000.0,1,2344,0.0
3824,21140,-500.0,1,3823,4.0
3812,21140,484.01,0,7091,-1.0
454,21140,1004.46,0,7023,-1.0
5224,21140,-200.0,1,6508,1.0
5224,21140,-100.0,1,118,1.0
1034,21140,1035.69,0,4317,-1.0
4418,21140,588.1,0,7010,-1.0
4284,21140,1004.46,0,5822,-1.0
5067,21140,-2435.28,1,1748,1.0
4751,21140,2045.36,0,3717,-1.0
2942,21140,15.0,0,3717,-1.0
4811,21140,-2260.0,1,3248,-1.0
2950,21140,2260.0,0,3248,-1.0
606,21140,484.01,0,7685,-1.0
4857,21140,-2000.0,1,1188,4.0
1283,21140,484.01,0,1394,-1.0
161,21140,1004.46,0,4305,-1.0
2061,21140,-1500.0,1,4784,1.0
4616,21140,484.01,0,7260,-1.0
1407,21140,-5000.0,1,5601,1.0
3765,21140,1004.46,0,5785,-1.0
4856,21140,-1045.0,1,5054,0.0
4312,21183,1004.46,0,6335,-1.0
3447,21310,1088.74,0,3899,-1.0
1739,21310,-1000.0,1,4691,1.0
1326,21310,-3000.0,1,4424,1.0
2332,21310,5000.0,0,3811,-15.0
1486,21310,-5000.0,1,7029,0.0
3866,21310,350.0,0,2608,0.0
1557,21310,-1000.0,1,519,4.0
2745,21310,-700.0,1,4188,4.0
908,21310,2000.0,0,6372,0.0
5267,21310,2000.0,0,7421,0.0
2093,21310,-5000.0,1,877,1.0
3178,21310,-600.0,1,3457,1.0
183,21310,-1000.0,1,7171,4.0
4241,21310,1400.0,0,7751,-15.0
269,21310,-10000.0,1,6675,1.0
3671,21310,-10000.0,1,2231,0.0
4660,21310,-2500.0,1,169,1.0
4241,21310,4550.0,0,7751,-15.0
392,21310,990.0,0,1607,-1.0
4897,21310,-1400.0,1,5091,1.0
2695,21310,5000.0,0,746,0.0
117,21310,-1000.0,1,1548,0.0
2373,21310,3500.0,0,7386,0.0
2343,21310,-200.0,1,2895,4.0
1824,21310,-2000.0,1,639,0.0
1388,21310,-500.0,1,6784,0.0
3616,21439,-7000.0,1,5450,1.0
152,21439,-330.0,1,7751,1.0
244,21449,-16.5,1,7532,0.0
3056,21611,4000000.0,0,3947,-1.0
3298,44212,45.0,0,6881,0.0
2942,44212,-1.36,1,3208,-3.0
748,44212,14.0,0,4483,0.0
3766,44212,1.5,0,7751,0.0
2942,44212,-1.36,1,1778,-1.0
2942,44212,-1.36,1,3981,-1.0
2942,44212,-1.36,1,6409,-1.0
2942,44212,-1.36,1,1981,-1.0
2942,44212,-1.36,1,6311,-1.0
2942,44212,-1.36,1,3717,-1.0
3568,44212,1.0,0,7751,0.0
3408,44212,0.51,0,7751,4.0
3408,44212,0.37,0,7751,4.0
1972,44212,4.0,0,7751,0.0
1972,44212,4.0,0,7751,0.0
4780,44212,1.5,0,7751,-1.0
55,44212,1.0,0,7751,-1.0
3735,44212,9.0,0,7751,-1.0
1963,44212,3.0,0,7751,-1.0
1474,44212,5.0,0,7751,0.0
691,44212,20.0,0,7751,0.0
3408,44212,6.15,0,7751,4.0
11,44212,3.7,0,7751,1.0
11,44212,10.84,0,7751,1.0
2009,44212,70.0,0,7002,0.0
4252,44212,5.0,0,7751,-1.0
2231,44212,2.0,0,1147,4.0
866,44212,3.0,0,7751,0.0
4408,44212,2.0,0,7751,0.0
822,44212,2.0,0,7751,0.0
4553,44212,1.5,0,7751,0.0
822,44212,1.0,0,7751,0.0
2576,44212,2.0,0,7751,0.0
3281,44212,2.0,0,7751,0.0
4673,44212,5.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
2638,44212,-37318.21,1,1431,0.0
4579,44212,7.73,0,7751,1.0
4579,44212,4.96,0,7751,3.0
4579,44212,51.33,0,7751,2.0
4579,44212,80.83,0,7751,3.0
4579,44212,81.15,0,7751,3.0
4579,44212,19.34,0,7751,2.0
4579,44212,11.14,0,7751,3.0
3785,44212,12.73,0,7751,1.0
1459,44212,137.42,0,7751,2.0
1640,44212,138.98,0,7751,2.0
4579,72410,49.66,0,7751,3.0
4579,72410,193.42,0,7751,2.0
4579,72462,77.3,0,7751,1.0
4579,72462,513.33,0,7751,2.0
1459,72462,1374.26,0,7751,2.0
1640,72462,1389.8,0,7751,2.0
4579,72461,808.33,0,7751,3.0
4579,72461,811.53,0,7751,3.0
4579,72461,111.47,0,7751,3.0
3785,72461,127.32,0,7751,1.0
4411,72800,12.47,0,2973,1.0
4411,72800,12.47,0,2627,1.0
4411,72800,0.07,0,5069,1.0
2286,72800,13.15,0,3159,1.0
2286,72800,19.45,0,7579,1.0
1935,72800,0.58,0,5713,1.0
3412,72800,18.87,0,6390,1.0
3412,72800,9.86,0,7571,1.0
2308,72800,0.67,0,5304,1.0
1370,72800,57.8,0,61,1.0
4002,72800,5.96,0,6353,1.0
3446,74290,540.0,0,2354,0.0
4780,74470,15.0,0,7751,-1.0
55,74912,10.0,0,7751,-1.0
2813,74912,20.0,0,7751,0.0
4122,74546,61.65,0,1211,4.0
1428,73111,50.0,0,2354,0.0
624,73111,50.0,0,7751,-1.0
2009,74996,700.0,0,7002,0.0
2356,74420,50.0,0,7751,0.0
2222,74430,140.0,0,4483,0.0
1674,74430,40.0,0,7751,0.0
1674,74430,40.0,0,7751,0.0
3735,74430,90.0,0,7751,-1.0
1963,74430,30.0,0,7751,-1.0
426,74450,20.0,0,7751,0.0
4,73272,15.0,0,7751,0.0
4709,73281,10.0,0,7751,0.0
2019,73281,20.0,0,7751,0.0
2019,73281,10.0,0,7751,0.0
2019,73281,20.0,0,7751,0.0
691,73291,200.0,0,7751,0.0
4269,73291,30.0,0,7751,0.0
3103,74210,760.15,0,2472,0.0
3500,74221,150.0,0,6881,0.0
4648,74221,150.0,0,4134,0.0
2497,74221,150.0,0,797,0.0
